/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_44_755.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_44_755.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_44_755.jpg,0,0,0,2.593397
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_44_828.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_44_828.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_44_828.jpg,0,0,0,2.572564
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_44_966.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_44_966.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_44_966.jpg,0,0,0,2.541629
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_073.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_073.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_073.jpg,0,0,0,2.511064
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_170.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_170.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_170.jpg,0,0.2846131,0,2.833523
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_237.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_237.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_237.jpg,0.15,0.4935694,0,3.160928
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_314.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_314.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_314.jpg,0.35,0.7240169,0,3.817969
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_406.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_406.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_406.jpg,0.5500001,0.997575,0,4.711756
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_544.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_544.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_544.jpg,0.2961266,1,0,6.324358
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_691.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_691.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_691.jpg,0,1,0,8.141187
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_784.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_784.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_784.jpg,0.2,1,0,9.034641
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_893.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_893.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_893.jpg,0,1,0,10.37054
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_45_986.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_45_986.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_45_986.jpg,0,1,0,11.57299
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_46_079.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_46_079.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_46_079.jpg,0.2,1,0,12.38994
/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/center_2017_03_09_08_34_46_211.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/left_2017_03_09_08_34_46_211.jpg,/home/fgarriga/Development/udacity/self-driving-car/submissions/behavioral-cloning-project/resources/dataset/track_1_multiple_laps_counter_clockwise/IMG/right_2017_03_09_08_34_46_211.jpg,0.45,1,0,13.30541
